Time,DeviceAddress,GatewayNode,FrequencyHz,SF,BW,RSSI,SNR,Distance
319493,6c00074a,201,868100000,8,125000,-126.04,-9.97297,3308.97
319504,6c00077c,200,868100000,12,125000,-140.793,-18.6373,8166.93
319512,6c000758,200,868300000,7,125000,-83.7435,33.2874,248.184
319521,6c00079a,200,868100000,12,125000,-141.324,-19.1679,8436.7
319528,6c000800,203,868100000,7,125000,-117.713,-4.15383,1987.11
319536,6c000810,203,868100000,12,125000,-123.973,-9.63126,3724.75
319536,6c000810,201,868100000,12,125000,-126.067,-9.6312,4234.43
319536,6c000810,200,868100000,12,125000,-132.57,-9.63161,6305.74
319536,6c000810,202,868100000,12,125000,-140.477,-9.63142,10233.8
319536,6c000788,202,868500000,10,125000,-131.495,-14.464,4621.25
319545,6c000810,203,868100000,12,125000,-123.973,-9.14357,3724.75
319545,6c000810,201,868100000,12,125000,-126.067,-9.14352,4234.43
319545,6c000810,200,868100000,12,125000,-132.57,-9.14386,6305.74
319545,6c000810,202,868100000,12,125000,-140.477,-9.1437,10233.8
319550,6c0007d9,202,868100000,10,125000,-130.294,0.64053,4293.7
319562,6c0007bc,203,868100000,7,125000,-114.688,-0.71471,1651.07
319587,6c00076a,202,868300000,8,125000,-124.917,-7.88565,3088.89
319608,6c0007d0,200,868300000,9,125000,-128.772,-11.7416,3911.59
319622,6c000810,203,868100000,12,125000,-123.973,-9.01162,3724.75
319622,6c000810,201,868100000,12,125000,-126.067,-9.01158,4234.43
319622,6c000810,200,868100000,12,125000,-132.57,-9.01191,6305.74
319622,6c000810,202,868100000,12,125000,-140.477,-9.01217,10233.8
319627,6c000810,203,868100000,12,125000,-123.973,-8.81048,3724.75
319627,6c000810,201,868100000,12,125000,-126.067,-8.81044,4234.43
319627,6c000810,200,868100000,12,125000,-132.57,-8.81077,6305.74
319627,6c000810,202,868100000,12,125000,-140.477,-8.81102,10233.8
319635,6c0007c8,202,868100000,7,125000,-100.328,31.1183,685.263
319647,6c0007bb,201,868100000,10,125000,-130.479,-13.442,4342.37
319674,6c000792,203,868500000,10,125000,-131.818,-14.7871,4713.57
319677,6c000804,202,868300000,7,125000,-120.066,-3.03503,2295.07
319685,6c000798,200,868500000,7,125000,-122.674,-5.6426,2692.44
319709,6c00074e,200,868500000,12,125000,-135.509,-18.4776,5908.86
319709,6c00074e,203,868500000,12,125000,-136.792,-19.7616,6392.2
319734,6c0007df,200,868100000,10,125000,-130.684,-7.65639,4397.36
319740,6c0007bd,202,868100000,9,125000,-128.504,2.43136,3847.72
319748,6c00077e,203,868500000,7,125000,-123.145,-6.11422,2771.34
319861,6c000810,203,868100000,12,125000,-123.973,-9.45842,3724.75
319861,6c000810,201,868100000,12,125000,-126.067,-9.45842,4234.43
319861,6c000810,200,868100000,12,125000,-132.57,-9.45842,6305.74
319861,6c000810,202,868100000,12,125000,-140.477,-9.45842,10233.8
319869,6c0007ea,201,868300000,9,125000,-128.452,-11.4211,3835.57
319889,6c000810,203,868100000,12,125000,-123.973,-9.69678,3724.75
319889,6c000810,201,868100000,12,125000,-126.067,-9.69675,4234.43
319889,6c000810,200,868100000,12,125000,-132.57,-9.69707,6305.74
319889,6c000810,202,868100000,12,125000,-140.477,-9.69731,10233.8
319929,6c000799,200,868300000,10,125000,-131.206,-14.1751,4540.2
319930,6c000810,203,868100000,12,125000,-123.973,-9.65612,3724.75
319930,6c000810,201,868100000,12,125000,-126.067,-9.65609,4234.43
319930,6c000810,200,868100000,12,125000,-132.57,-9.65635,6305.74
319930,6c000810,202,868100000,12,125000,-140.477,-9.65656,10233.8
319933,6c0007f6,201,868300000,11,125000,-134.489,-17.4577,5551.08
319959,6c0007c3,201,868100000,8,125000,-125.037,-8.96963,3111.78
319972,6c00080b,200,868500000,9,125000,-127.231,-10.1999,3559.18
319972,6c0007d8,201,868500000,7,125000,-123.967,-6.93593,2914.36
319986,6c0007e7,203,868100000,7,125000,-117.044,-3.07113,1907.37
319986,6c0007e7,200,868100000,7,125000,-119.334,3.23575,2194.51
320000,6c0007fd,201,868300000,7,125000,-118.27,-1.23871,2055.99
320039,6c000810,203,868100000,12,125000,-123.973,-7.82336,3724.75
320039,6c000810,201,868100000,12,125000,-126.067,-7.82337,4234.43
320039,6c000810,200,868100000,12,125000,-132.57,-7.82342,6305.74
320039,6c000810,202,868100000,12,125000,-140.477,-7.82355,10233.8
320187,6c000810,203,868100000,12,125000,-123.973,-8.14812,3724.75
320187,6c000810,201,868100000,12,125000,-126.067,-8.14812,4234.43
320187,6c000810,200,868100000,12,125000,-132.57,-8.14823,6305.74
320187,6c000810,202,868100000,12,125000,-140.477,-8.1485,10233.8
320198,6c0007d6,200,868300000,8,125000,-125.684,-8.65331,3237.56
320302,6c000810,203,868100000,12,125000,-123.973,-9.82126,3724.75
320302,6c000810,201,868100000,12,125000,-126.067,-9.82126,4234.43
320302,6c000810,200,868100000,12,125000,-132.57,-9.82126,6305.74
320302,6c000810,202,868100000,12,125000,-140.477,-9.82126,10233.8
320338,6c0007bf,202,868100000,12,125000,-137.361,-7.29743,6618.65
320342,6c000810,203,868100000,12,125000,-123.973,-9.70688,3724.75
320342,6c000810,201,868100000,12,125000,-126.067,-9.70706,4234.43
320342,6c000810,200,868100000,12,125000,-132.57,-9.70708,6305.74
320342,6c000810,202,868100000,12,125000,-140.477,-9.71117,10233.8
320380,6c0007ec,200,868100000,12,125000,-141.002,-18.8456,8271.78
320390,6c0007e2,202,868100000,10,125000,-132.768,-2.29081,4996.01
320459,6c000810,203,868100000,12,125000,-123.973,-9.35129,3724.75
320459,6c000810,201,868100000,12,125000,-126.067,-9.35139,4234.43
320459,6c000810,200,868100000,12,125000,-132.57,-9.35157,6305.74
320459,6c000810,202,868100000,12,125000,-140.477,-9.35405,10233.8
320465,6c000810,203,868100000,12,125000,-123.973,-9.89119,3724.75
320465,6c000810,201,868100000,12,125000,-126.067,-9.89136,4234.43
320465,6c000810,200,868100000,12,125000,-132.57,-9.89153,6305.74
320465,6c000810,202,868100000,12,125000,-140.477,-9.89523,10233.8
320471,6c0007f9,200,868100000,7,125000,-110.473,12.0975,1275.42
320471,6c0007f9,203,868100000,7,125000,-121.421,-7.44768,2493.64
320475,6c0007e6,202,868300000,12,125000,-136.806,-19.7756,6397.7
320533,6c00075c,202,868100000,7,125000,-120.993,9.07056,2429.13
320537,6c000782,200,868300000,12,125000,-135.654,-18.6231,5961.75
320542,6c0007ce,203,868300000,7,125000,-117.555,-0.524472,1968
320548,6c00077a,200,868100000,12,125000,-137.365,-15.2092,6620.45
320552,6c000810,203,868100000,12,125000,-123.973,-9.27608,3724.75
320552,6c000810,201,868100000,12,125000,-126.067,-9.27616,4234.43
320552,6c000810,200,868100000,12,125000,-132.57,-9.27665,6305.74
320552,6c000810,202,868100000,12,125000,-140.477,-9.2785,10233.8
320554,6c000810,203,868100000,12,125000,-123.973,-9.52326,3724.75
320554,6c000810,201,868100000,12,125000,-126.067,-9.52334,4234.43
320554,6c000810,200,868100000,12,125000,-132.57,-9.52386,6305.74
320554,6c000810,202,868100000,12,125000,-140.477,-9.52582,10233.8
320562,6c0007ba,202,868300000,9,125000,-128.362,-11.3307,3814.38
320618,6c00078e,200,868500000,7,125000,-93.5148,23.5161,451.492
320620,6c000810,203,868100000,12,125000,-123.973,-9.83457,3724.75
320620,6c000810,201,868100000,12,125000,-126.067,-9.83467,4234.43
320620,6c000810,200,868100000,12,125000,-132.57,-9.83529,6305.74
320620,6c000810,202,868100000,12,125000,-140.477,-9.83766,10233.8
320673,6c0007d4,200,868100000,7,125000,-128.446,-6.29015,3834.23
320689,6c000783,201,868100000,7,125000,-120.187,-4.53382,2312.2
320692,6c0007b2,202,868500000,11,125000,-133.826,-16.7948,5330.25
320781,6c000810,203,868100000,12,125000,-123.973,-10.5619,3724.75
320781,6c000810,201,868100000,12,125000,-126.067,-10.562,4234.43
320781,6c000810,200,868100000,12,125000,-132.57,-10.5621,6305.74
320781,6c000810,202,868100000,12,125000,-140.477,-10.5698,10233.8
320784,6c00076d,201,868500000,7,125000,-96.9262,20.1047,556.389
320789,6c0007f5,203,868500000,11,125000,-133.819,-16.7883,5328.14
320819,6c000810,203,868100000,12,125000,-123.973,-9.92757,3724.75
320819,6c000810,201,868100000,12,125000,-126.067,-9.92765,4234.43
320819,6c000810,200,868100000,12,125000,-132.57,-9.92821,6305.74
320819,6c000810,202,868100000,12,125000,-140.477,-9.93077,10233.8
320846,6c00079b,202,868100000,9,125000,-128.844,0.841657,3928.75
320855,6c000810,203,868100000,12,125000,-123.973,-10.0798,3724.75
320855,6c000810,201,868100000,12,125000,-126.067,-10.0798,4234.43
320855,6c000810,200,868100000,12,125000,-132.57,-10.0808,6305.74
320855,6c000810,202,868100000,12,125000,-140.477,-10.0822,10233.8
320861,6c000810,203,868100000,12,125000,-123.973,-10.1666,3724.75
320861,6c000810,201,868100000,12,125000,-126.067,-10.1666,4234.43
320861,6c000810,200,868100000,12,125000,-132.57,-10.1678,6305.74
320861,6c000810,202,868100000,12,125000,-140.477,-10.1698,10233.8
320861,6c0007f4,201,868500000,8,125000,-126.546,-9.51491,3412.98
320880,6c0007ad,200,868100000,12,125000,-141.515,-18.4872,8535.81
320980,6c000810,203,868100000,12,125000,-123.973,-9.30563,3724.75
320980,6c000810,201,868100000,12,125000,-126.067,-9.30558,4234.43
320980,6c000810,200,868100000,12,125000,-132.57,-9.30709,6305.74
320980,6c000810,202,868100000,12,125000,-140.477,-9.30682,10233.8
320983,6c000771,202,868100000,9,125000,-128.59,2.85633,3868.16
320987,6c000787,203,868300000,10,125000,-131.891,-14.8603,4734.74
320995,6c000810,203,868100000,12,125000,-123.973,-9.22125,3724.75
320995,6c000810,201,868100000,12,125000,-126.067,-9.22097,4234.43
320995,6c000810,200,868100000,12,125000,-132.57,-9.2262,6305.74
320995,6c000810,202,868100000,12,125000,-140.477,-9.22216,10233.8
321006,6c00077d,202,868100000,7,125000,-107.467,23.9794,1061.01
321013,6c0007d3,201,868500000,7,125000,-118.293,-1.26191,2058.92
321033,6c0007d5,202,868100000,8,125000,-125.639,5.80727,3228.66
321036,6c000810,203,868100000,12,125000,-123.973,-9.07254,3724.75
321036,6c000810,201,868100000,12,125000,-126.067,-9.0725,4234.43
321036,6c000810,200,868100000,12,125000,-132.57,-9.07375,6305.74
321036,6c000810,202,868100000,12,125000,-140.477,-9.07352,10233.8
321039,6c000759,203,868300000,7,125000,-117.282,-0.251067,1935.33
321050,6c000791,200,868300000,7,125000,-116.386,0.645147,1831.97
321050,6c000791,203,868300000,7,125000,-123.122,-6.09146,2767.48
321053,6c0007b1,202,868500000,12,125000,-136.372,-19.341,6229.68
321053,6c0007b1,201,868500000,12,125000,-136.571,-19.5403,6306.19
321086,6c000774,200,868100000,11,125000,-133.601,-10.0618,5257.38
321086,6c000810,203,868100000,12,125000,-123.973,-8.50403,3724.75
321086,6c000810,201,868100000,12,125000,-126.067,-8.504,4234.43
321086,6c000810,200,868100000,12,125000,-132.57,-8.505,6305.74
321086,6c000810,202,868100000,12,125000,-140.477,-8.50482,10233.8
321098,6c000754,203,868300000,7,125000,-112.307,4.72376,1427.07
321115,6c0007b9,203,868100000,7,125000,-106.729,8.21333,1014.12
321115,6c0007b9,200,868100000,7,125000,-123.393,0.14649,2813.67
321122,6c000752,202,868100000,12,125000,-142.097,-10.6509,8845.84
321123,6c000793,203,868500000,12,125000,-135.662,-18.6309,5964.57
321123,6c000793,201,868500000,12,125000,-136.155,-19.1245,6147.63
321133,6c0007eb,202,868300000,12,125000,-136.089,-19.0577,6122.53
321135,6c0007e9,203,868100000,7,125000,-109.774,5.16822,1222.02
321135,6c0007e9,200,868100000,7,125000,-120.439,3.10027,2348.09
321159,6c000810,203,868100000,12,125000,-123.973,-8.37359,3724.75
321159,6c000810,201,868100000,12,125000,-126.067,-8.37362,4234.43
321159,6c000810,200,868100000,12,125000,-132.57,-8.37368,6305.74
321159,6c000810,202,868100000,12,125000,-140.477,-8.37853,10233.8
321161,6c0007b0,202,868100000,7,125000,-119.228,12.2182,2180.32
321250,6c000810,203,868100000,12,125000,-123.973,-8.97458,3724.75
321250,6c000810,201,868100000,12,125000,-126.067,-8.97455,4234.43
321250,6c000810,200,868100000,12,125000,-132.57,-8.97595,6305.74
321250,6c000810,202,868100000,12,125000,-140.477,-8.97719,10233.8
321256,6c000810,203,868100000,12,125000,-123.973,-8.81169,3724.75
321256,6c000810,201,868100000,12,125000,-126.067,-8.81169,4234.43
321256,6c000810,200,868100000,12,125000,-132.57,-8.81169,6305.74
321256,6c000810,202,868100000,12,125000,-140.477,-8.81169,10233.8
321257,6c000810,203,868100000,12,125000,-123.973,-8.82938,3724.75
321257,6c000810,201,868100000,12,125000,-126.067,-8.82935,4234.43
321257,6c000810,200,868100000,12,125000,-132.57,-8.83094,6305.74
321257,6c000810,202,868100000,12,125000,-140.477,-8.83236,10233.8
321266,6c000810,203,868100000,12,125000,-123.973,-9.01748,3724.75
321266,6c000810,201,868100000,12,125000,-126.067,-9.01745,4234.43
321266,6c000810,200,868100000,12,125000,-132.57,-9.01846,6305.74
321266,6c000810,202,868100000,12,125000,-140.477,-9.01936,10233.8
321289,6c000786,200,868100000,12,125000,-141.554,-16.765,8556.08
321315,6c000789,202,868100000,10,125000,-131.967,0.0595801,4756.75
321315,6c00074b,200,868300000,11,125000,-134.396,-17.3652,5519.72
321333,6c0007e5,203,868300000,8,125000,-125.521,-8.48973,3205.29
321335,6c0007cd,202,868500000,9,125000,-128.512,-11.4809,3849.63
321371,6c000776,203,868300000,7,125000,-120.714,-3.68316,2388
321382,6c00076b,201,868300000,11,125000,-133.959,-16.9278,5373.83
321382,6c00076b,202,868300000,11,125000,-134.415,-17.3838,5526.02
321388,6c0007ed,202,868100000,7,125000,-120.545,10.9011,2363.46
321467,6c000810,203,868100000,12,125000,-123.973,-8.48717,3724.75
321467,6c000810,201,868100000,12,125000,-126.067,-8.48729,4234.43
321467,6c000810,200,868100000,12,125000,-132.57,-8.48761,6305.74
321467,6c000810,202,868100000,12,125000,-140.477,-8.49774,10233.8
321473,6c000797,202,868100000,12,125000,-135.685,-4.74972,5972.95
321498,6c0007fb,201,868300000,12,125000,-135.023,-17.9918,5735.64
321539,6c000810,203,868100000,12,125000,-123.973,-8.56886,3724.75
321539,6c000810,201,868100000,12,125000,-126.067,-8.56899,4234.43
321539,6c000810,200,868100000,12,125000,-132.57,-8.56944,6305.74
321539,6c000810,202,868100000,12,125000,-140.477,-8.58361,10233.8
321595,6c000810,203,868100000,12,125000,-123.973,-8.96412,3724.75
321595,6c000810,201,868100000,12,125000,-126.067,-8.96421,4234.43
321595,6c000810,200,868100000,12,125000,-132.57,-8.96576,6305.74
321595,6c000810,202,868100000,12,125000,-140.477,-8.98522,10233.8
321599,6c00076e,200,868500000,7,125000,-98.3095,18.7214,605.575
321632,6c000810,203,868100000,12,125000,-123.973,-8.61735,3724.75
321632,6c000810,201,868100000,12,125000,-126.067,-8.61739,4234.43
321632,6c000810,200,868100000,12,125000,-132.57,-8.61899,6305.74
321632,6c000810,202,868100000,12,125000,-140.477,-8.62817,10233.8
321633,6c000810,203,868100000,12,125000,-123.973,-8.99121,3724.75
321633,6c000810,201,868100000,12,125000,-126.067,-8.99113,4234.43
321633,6c000810,200,868100000,12,125000,-132.57,-8.99456,6305.74
321633,6c000810,202,868100000,12,125000,-140.477,-8.99292,10233.8
321677,6c000755,200,868500000,11,125000,-133.47,-16.4395,5215.52
321684,6c0007a0,201,868500000,7,125000,-117.821,-0.789923,2000.26
321691,6c000777,202,868300000,12,125000,-136.903,-19.872,6435.57
321725,6c000810,203,868100000,12,125000,-123.973,-8.66268,3724.75
321725,6c000810,201,868100000,12,125000,-126.067,-8.66277,4234.43
321725,6c000810,200,868100000,12,125000,-132.57,-8.66374,6305.74
321725,6c000810,202,868100000,12,125000,-140.477,-8.67502,10233.8
321739,6c000810,203,868100000,12,125000,-123.973,-8.89248,3724.75
321739,6c000810,201,868100000,12,125000,-126.067,-8.89254,4234.43
321739,6c000810,200,868100000,12,125000,-132.57,-8.89368,6305.74
321739,6c000810,202,868100000,12,125000,-140.477,-8.90796,10233.8
321746,6c00078d,203,868300000,11,125000,-133.362,-16.3309,5180.94
321746,6c00078d,200,868300000,11,125000,-133.551,-16.5199,5241.25
321753,6c00075d,201,868500000,9,125000,-127.949,-10.9183,3719.26
321759,6c000764,201,868100000,9,125000,-127.099,-10.0625,3530.6
321783,6c000810,203,868100000,12,125000,-123.973,-8.36539,3724.75
321783,6c000810,201,868100000,12,125000,-126.067,-8.36539,4234.43
321783,6c000810,200,868100000,12,125000,-132.57,-8.36539,6305.74
321783,6c000810,202,868100000,12,125000,-140.477,-8.36539,10233.8
321788,6c0007c6,202,868100000,12,125000,-135.568,-2.87178,5930.3
321807,6c00075f,201,868100000,7,125000,-101.43,16.1868,733.081
321816,6c000770,201,868300000,8,125000,-124.44,-7.40915,3000.05
321818,6c000756,200,868100000,11,125000,-134.301,-10.1816,5487.57
321886,6c000810,203,868100000,12,125000,-123.973,-7.77048,3724.75
321886,6c000810,201,868100000,12,125000,-126.067,-7.77057,4234.43
321886,6c000810,200,868100000,12,125000,-132.57,-7.77057,6305.74
321886,6c000810,202,868100000,12,125000,-140.477,-7.78767,10233.8
321893,6c00074a,201,868100000,8,125000,-126.04,-8.42395,3308.97
321979,6c000810,203,868100000,12,125000,-123.973,-6.19365,3724.75
321979,6c000810,201,868100000,12,125000,-126.067,-6.19367,4234.43
321979,6c000810,200,868100000,12,125000,-132.57,-6.19431,6305.74
321979,6c000810,202,868100000,12,125000,-140.477,-6.20249,10233.8
321987,6c00076a,202,868500000,8,125000,-124.917,-7.88565,3088.89
321990,6c000810,203,868100000,12,125000,-123.973,-7.33783,3724.75
321990,6c000810,201,868100000,12,125000,-126.067,-7.33785,4234.43
321990,6c000810,200,868100000,12,125000,-132.57,-7.33854,6305.74
321990,6c000810,202,868100000,12,125000,-140.477,-7.34724,10233.8
322008,6c0007d0,200,868300000,9,125000,-128.772,-11.7416,3911.59
322035,6c0007c8,202,868100000,7,125000,-100.328,31.1183,685.263
322047,6c0007bb,201,868500000,10,125000,-130.479,-13.4476,4342.37
322068,6c000810,203,868100000,12,125000,-123.973,-6.26181,3724.75
322068,6c000810,201,868100000,12,125000,-126.067,-6.26182,4234.43
322068,6c000810,200,868100000,12,125000,-132.57,-6.26235,6305.74
322068,6c000810,202,868100000,12,125000,-140.477,-6.26903,10233.8
322074,6c000792,203,868500000,10,125000,-131.818,-14.7871,4713.57
322077,6c000804,202,868300000,7,125000,-120.066,-3.03503,2295.07
322085,6c000798,200,868300000,7,125000,-122.674,-5.6426,2692.44
322136,6c000810,203,868100000,12,125000,-123.973,-8.33313,3724.75
322136,6c000810,201,868100000,12,125000,-126.067,-8.33314,4234.43
322136,6c000810,200,868100000,12,125000,-132.57,-8.33376,6305.74
322136,6c000810,202,868100000,12,125000,-140.477,-8.34154,10233.8
322140,6c0007bd,202,868100000,9,125000,-128.504,2.94288,3847.72
322369,6c000810,203,868100000,12,125000,-123.973,-9.42197,3724.75
322369,6c000810,201,868100000,12,125000,-126.067,-9.42212,4234.43
322369,6c000810,200,868100000,12,125000,-132.57,-9.4233,6305.74
322369,6c000810,202,868100000,12,125000,-140.477,-9.42553,10233.8
322372,6c00080b,200,868300000,9,125000,-127.231,-10.1999,3559.18
322372,6c0007d8,201,868500000,7,125000,-123.967,-6.93593,2914.36
322386,6c0007e7,203,868100000,7,125000,-117.044,-3.86294,1907.37
322386,6c0007e7,200,868100000,7,125000,-119.334,2.44394,2194.51
322400,6c0007fd,201,868100000,7,125000,-118.27,-2.99394,2055.99
322446,6c000810,203,868100000,12,125000,-123.973,-8.86571,3724.75
322446,6c000810,201,868100000,12,125000,-126.067,-8.86579,4234.43
322446,6c000810,200,868100000,12,125000,-132.57,-8.86665,6305.74
322446,6c000810,202,868100000,12,125000,-140.477,-8.8713,10233.8
322541,6c000810,203,868100000,12,125000,-123.973,-9.93111,3724.75
322541,6c000810,201,868100000,12,125000,-126.067,-9.93121,4234.43
322541,6c000810,200,868100000,12,125000,-132.57,-9.932,6305.74
322541,6c000810,202,868100000,12,125000,-140.477,-9.93349,10233.8
322641,6c000810,203,868100000,12,125000,-123.973,-9.30195,3724.75
322641,6c000810,201,868100000,12,125000,-126.067,-9.30195,4234.43
322641,6c000810,200,868100000,12,125000,-132.57,-9.30195,6305.74
322641,6c000810,202,868100000,12,125000,-140.477,-9.30195,10233.8
322662,6c000810,203,868100000,12,125000,-123.973,-10.9575,3724.75
322662,6c000810,201,868100000,12,125000,-126.067,-10.9575,4234.43
322662,6c000810,200,868100000,12,125000,-132.57,-10.9577,6305.74
322662,6c000810,202,868100000,12,125000,-140.477,-10.9604,10233.8
322687,6c00077b,200,868500000,11,125000,-133.402,-16.3715,5193.85
322688,6c000810,203,868100000,12,125000,-123.973,-10.6175,3724.75
322688,6c000810,201,868100000,12,125000,-126.067,-10.6175,4234.43
322688,6c000810,200,868100000,12,125000,-132.57,-10.6176,6305.74
322688,6c000810,202,868100000,12,125000,-140.477,-10.619,10233.8
322695,6c000810,203,868100000,12,125000,-123.973,-7.97189,3724.75
322695,6c000810,201,868100000,12,125000,-126.067,-7.9719,4234.43
322695,6c000810,200,868100000,12,125000,-132.57,-7.97195,6305.74
322695,6c000810,202,868100000,12,125000,-140.477,-7.97261,10233.8
322698,6c00080c,201,868300000,9,125000,-127.312,-10.2813,3576.97
322709,6c000810,203,868100000,12,125000,-123.973,-8.24367,3724.75
322709,6c000810,201,868100000,12,125000,-126.067,-8.24368,4234.43
322709,6c000810,200,868100000,12,125000,-132.57,-8.24379,6305.74
322709,6c000810,202,868100000,12,125000,-140.477,-8.24449,10233.8
322738,6c0007bf,201,868500000,12,125000,-135.754,-18.7236,5998.52
322761,6c000772,200,868100000,12,125000,-138.232,-15.6622,6981.41
322778,6c000810,203,868100000,12,125000,-123.973,-8.53293,3724.75
322778,6c000810,201,868100000,12,125000,-126.067,-8.53294,4234.43
322778,6c000810,200,868100000,12,125000,-132.57,-8.53341,6305.74
322778,6c000810,202,868100000,12,125000,-140.477,-8.53409,10233.8
322783,6c000810,203,868100000,12,125000,-123.973,-9.26916,3724.75
322783,6c000810,201,868100000,12,125000,-126.067,-9.26909,4234.43
322783,6c000810,200,868100000,12,125000,-132.57,-9.27295,6305.74
322783,6c000810,202,868100000,12,125000,-140.477,-9.27375,10233.8
322790,6c0007e2,202,868100000,10,125000,-132.768,-1.32171,4996.01
322808,6c0007a1,202,868100000,7,125000,-117.031,13.904,1905.81
322817,6c00080f,202,868300000,8,125000,-126.624,-9.59307,3429.35
322824,6c0007fa,203,868300000,12,125000,-135.292,-18.2612,5831.07
322853,6c0007c5,200,868100000,11,125000,-134.214,-11.6435,5458.37
322871,6c0007f9,200,868300000,7,125000,-110.473,6.55828,1275.42
322871,6c0007f9,203,868300000,7,125000,-121.421,-4.39002,2493.64
322875,6c0007e6,202,868100000,12,125000,-136.806,-6.32908,6397.7
322909,6c000810,203,868100000,12,125000,-123.973,-9.22374,3724.75
322909,6c000810,201,868100000,12,125000,-126.067,-9.22375,4234.43
322909,6c000810,200,868100000,12,125000,-132.57,-9.22419,6305.74
322909,6c000810,202,868100000,12,125000,-140.477,-9.22751,10233.8
322933,6c00075c,202,868300000,7,125000,-120.993,-3.96204,2429.13
322937,6c000782,200,868100000,12,125000,-135.654,-12.1149,5961.75
322942,6c0007ce,203,868300000,7,125000,-117.555,-0.524472,1968
322962,6c0007ba,202,868300000,9,125000,-128.362,-11.3307,3814.38
323123,6c000810,203,868100000,12,125000,-123.973,-9.70074,3724.75
323123,6c000810,201,868100000,12,125000,-126.067,-9.70072,4234.43
323123,6c000810,200,868100000,12,125000,-132.57,-9.70212,6305.74
323123,6c000810,202,868100000,12,125000,-140.477,-9.70469,10233.8
323148,6c000810,203,868100000,12,125000,-123.973,-9.15263,3724.75
323148,6c000810,201,868100000,12,125000,-126.067,-9.15256,4234.43
323148,6c000810,200,868100000,12,125000,-132.57,-9.15521,6305.74
323148,6c000810,202,868100000,12,125000,-140.477,-9.16053,10233.8
323154,6c0007a6,201,868500000,10,125000,-130.543,-13.5119,4359.5
323154,6c000810,203,868100000,12,125000,-123.973,-9.29483,3724.75
323154,6c000810,201,868100000,12,125000,-126.067,-9.2948,4234.43
323154,6c000810,200,868100000,12,125000,-132.57,-9.29701,6305.74
323154,6c000810,202,868100000,12,125000,-140.477,-9.30105,10233.8
323160,6c0007b4,201,868100000,7,125000,-113.761,2.76454,1559.91
323168,6c000767,202,868500000,10,125000,-130.841,-13.81,4439.8
323170,6c0007cb,202,868500000,7,125000,-120.558,31.6966,2365.3
323184,6c00076d,201,868500000,7,125000,-96.9262,20.1047,556.389
323189,6c0007f5,203,868300000,11,125000,-133.819,-16.7883,5328.14
323199,6c000810,203,868100000,12,125000,-123.973,-9.12735,3724.75
323199,6c000810,201,868100000,12,125000,-126.067,-9.12731,4234.43
323199,6c000810,200,868100000,12,125000,-132.57,-9.12929,6305.74
323199,6c000810,202,868100000,12,125000,-140.477,-9.13329,10233.8
323207,6c0007c7,202,868300000,7,125000,-123.122,-6.09126,2767.44
323227,6c0007a4,200,868100000,12,125000,-137.126,-14.0982,6524.04
323246,6c00079b,202,868300000,9,125000,-128.844,-11.813,3928.75
323261,6c0007f4,201,868300000,8,125000,-126.546,-9.51491,3412.98
323280,6c0007ad,200,868100000,12,125000,-141.515,-18.9447,8535.81
323281,6c0007fe,202,868100000,9,125000,-130.923,-0.445708,4462.22
323443,6c000810,203,868100000,12,125000,-123.973,-9.33748,3724.75
323443,6c000810,201,868100000,12,125000,-126.067,-9.33741,4234.43
323443,6c000810,200,868100000,12,125000,-132.57,-9.34026,6305.74
323443,6c000810,202,868100000,12,125000,-140.477,-9.34195,10233.8
323567,6c000810,203,868100000,12,125000,-123.973,-10.387,3724.75
323567,6c000810,201,868100000,12,125000,-126.067,-10.387,4234.43
323567,6c000810,200,868100000,12,125000,-132.57,-10.387,6305.74
323567,6c000810,202,868100000,12,125000,-140.477,-10.387,10233.8
323614,6c000810,203,868100000,12,125000,-123.973,-9.41396,3724.75
323614,6c000810,201,868100000,12,125000,-126.067,-9.41396,4234.43
323614,6c000810,200,868100000,12,125000,-132.57,-9.41396,6305.74
323614,6c000810,202,868100000,12,125000,-140.477,-9.41396,10233.8
323626,6c000808,201,868500000,7,125000,-115.299,1.7315,1714.06
323648,6c00079f,203,868300000,12,125000,-135.273,-18.2424,5824.34
323678,6c000810,203,868100000,12,125000,-123.973,-8.67967,3724.75
323678,6c000810,201,868100000,12,125000,-126.067,-8.67967,4234.43
323678,6c000810,200,868100000,12,125000,-132.57,-8.6797,6305.74
323678,6c000810,202,868100000,12,125000,-140.477,-8.67995,10233.8
323684,6c000810,203,868100000,12,125000,-123.973,-9.8911,3724.75
323684,6c000810,201,868100000,12,125000,-126.067,-9.89111,4234.43
323684,6c000810,200,868100000,12,125000,-132.57,-9.89114,6305.74
323684,6c000810,202,868100000,12,125000,-140.477,-9.89146,10233.8
323715,6c000789,202,868500000,10,125000,-131.967,-14.936,4756.75
323715,6c00074b,200,868500000,11,125000,-134.396,-17.3652,5519.72
323722,6c000810,203,868100000,12,125000,-123.973,-10.1208,3724.75
323722,6c000810,201,868100000,12,125000,-126.067,-10.1208,4234.43
323722,6c000810,200,868100000,12,125000,-132.57,-10.1209,6305.74
323722,6c000810,202,868100000,12,125000,-140.477,-10.122,10233.8
323733,6c0007e5,203,868500000,8,125000,-125.521,-8.48973,3205.29
323735,6c0007ca,200,868100000,12,125000,-140.204,-17.6335,7877.18
323735,6c0007cd,202,868500000,9,125000,-128.512,-11.4809,3849.63
